domain,side,role,stem,ext,source_path
SnowTrafficData,target,trainB,1234,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1234.png
SnowTrafficData,target,trainB,0307,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0307.png
SnowTrafficData,target,trainB,0554,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0554.png
SnowTrafficData,target,trainB,0099,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0099.png
SnowTrafficData,target,trainB,0414,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0414.png
SnowTrafficData,target,trainB,0898,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0898.png
SnowTrafficData,target,trainB,0207,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0207.png
SnowTrafficData,target,trainB,0771,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0771.png
SnowTrafficData,target,trainB,0004,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0004.png
SnowTrafficData,target,trainB,0186,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0186.png
SnowTrafficData,target,trainB,1089,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1089.png
SnowTrafficData,target,trainB,0861,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0861.png
SnowTrafficData,target,trainB,0855,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0855.png
SnowTrafficData,target,trainB,0987,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0987.png
SnowTrafficData,target,trainB,0939,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0939.png
SnowTrafficData,target,trainB,0421,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0421.png
SnowTrafficData,target,trainB,0288,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0288.png
SnowTrafficData,target,trainB,1111,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1111.png
SnowTrafficData,target,trainB,0543,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0543.png
SnowTrafficData,target,trainB,0818,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0818.png
SnowTrafficData,target,trainB,0799,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0799.png
SnowTrafficData,target,trainB,1092,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1092.png
SnowTrafficData,target,trainB,1091,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1091.png
SnowTrafficData,target,trainB,0230,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0230.png
SnowTrafficData,target,trainB,0950,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0950.png
SnowTrafficData,input,discovery,0615,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0615.png
SnowTrafficData,input,discovery,0914,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0914.png
SnowTrafficData,input,discovery,0428,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0428.png
SnowTrafficData,input,discovery,0503,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0503.png
SnowTrafficData,input,discovery,1020,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1020.png
SnowTrafficData,input,discovery,0113,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0113.png
SnowTrafficData,input,discovery,0461,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0461.png
SnowTrafficData,input,discovery,0196,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0196.png
SnowTrafficData,input,discovery,1248,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1248.png
SnowTrafficData,input,discovery,1042,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1042.png
SnowTrafficData,input,discovery,0448,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0448.png
SnowTrafficData,input,discovery,0738,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0738.png
SnowTrafficData,input,discovery,1018,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1018.png
SnowTrafficData,input,discovery,0928,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0928.png
SnowTrafficData,input,discovery,1099,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1099.png
SnowTrafficData,input,discovery,0485,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0485.png
SnowTrafficData,input,discovery,0297,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0297.png
SnowTrafficData,input,discovery,1240,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1240.png
SnowTrafficData,input,discovery,0903,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0903.png
SnowTrafficData,input,discovery,0990,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0990.png
SnowTrafficData,input,discovery,0506,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0506.png
SnowTrafficData,input,discovery,0937,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0937.png
SnowTrafficData,input,discovery,0359,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0359.png
SnowTrafficData,input,discovery,1168,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1168.png
SnowTrafficData,input,discovery,0349,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0349.png
SnowTrafficData,input,discovery,1180,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1180.png
SnowTrafficData,input,discovery,0281,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0281.png
SnowTrafficData,input,discovery,1071,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1071.png
SnowTrafficData,input,discovery,0174,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0174.png
SnowTrafficData,input,discovery,1080,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1080.png
SnowTrafficData,input,discovery,1215,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1215.png
SnowTrafficData,input,discovery,1261,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1261.png
SnowTrafficData,input,discovery,1044,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1044.png
SnowTrafficData,input,discovery,0992,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0992.png
SnowTrafficData,input,discovery,0276,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0276.png
SnowTrafficData,input,discovery,0068,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0068.png
SnowTrafficData,input,discovery,0065,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0065.png
SnowTrafficData,input,discovery,1061,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1061.png
SnowTrafficData,input,discovery,0275,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0275.png
SnowTrafficData,input,discovery,0657,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0657.png
SnowTrafficData,input,discovery,0390,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0390.png
SnowTrafficData,input,discovery,0777,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0777.png
SnowTrafficData,input,discovery,1067,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1067.png
SnowTrafficData,input,discovery,0938,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0938.png
SnowTrafficData,input,discovery,1191,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1191.png
SnowTrafficData,input,discovery,0073,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0073.png
SnowTrafficData,input,discovery,0018,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0018.png
SnowTrafficData,input,discovery,0627,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0627.png
SnowTrafficData,input,discovery,0975,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0975.png
SnowTrafficData,input,discovery,1011,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1011.png
SnowTrafficData,input,discovery,0582,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0582.png
SnowTrafficData,input,discovery,1213,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1213.png
SnowTrafficData,input,discovery,0034,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0034.png
SnowTrafficData,input,discovery,0611,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0611.png
SnowTrafficData,input,discovery,1118,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1118.png
SnowTrafficData,input,discovery,0163,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0163.png
SnowTrafficData,input,discovery,0396,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0396.png
SnowTrafficData,input,discovery,0497,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0497.png
SnowTrafficData,input,discovery,0352,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0352.png
SnowTrafficData,input,discovery,0417,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0417.png
SnowTrafficData,input,discovery,0556,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0556.png
SnowTrafficData,input,discovery,0745,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0745.png
SnowTrafficData,input,discovery,0677,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0677.png
SnowTrafficData,input,discovery,0040,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0040.png
SnowTrafficData,input,discovery,0439,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0439.png
SnowTrafficData,input,discovery,1001,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1001.png
SnowTrafficData,input,discovery,0842,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0842.png
SnowTrafficData,input,discovery,0551,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0551.png
SnowTrafficData,input,discovery,0648,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0648.png
SnowTrafficData,input,discovery,0394,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0394.png
SnowTrafficData,input,discovery,0152,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0152.png
SnowTrafficData,input,discovery,0221,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0221.png
SnowTrafficData,input,discovery,0811,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0811.png
SnowTrafficData,input,discovery,0562,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0562.png
SnowTrafficData,input,discovery,0900,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0900.png
SnowTrafficData,input,discovery,0755,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0755.png
SnowTrafficData,input,discovery,0735,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0735.png
SnowTrafficData,input,discovery,0509,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0509.png
SnowTrafficData,input,discovery,1242,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/1242.png
SnowTrafficData,input,discovery,0041,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/input/0041.png
SnowTrafficData,target,discovery_target,0835,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0835.png
SnowTrafficData,target,discovery_target,0830,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0830.png
SnowTrafficData,target,discovery_target,1130,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1130.png
SnowTrafficData,target,discovery_target,0069,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0069.png
SnowTrafficData,target,discovery_target,1074,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1074.png
SnowTrafficData,target,discovery_target,1235,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1235.png
SnowTrafficData,target,discovery_target,0865,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0865.png
SnowTrafficData,target,discovery_target,1065,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1065.png
SnowTrafficData,target,discovery_target,0953,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0953.png
SnowTrafficData,target,discovery_target,0148,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0148.png
SnowTrafficData,target,discovery_target,0927,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0927.png
SnowTrafficData,target,discovery_target,0225,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0225.png
SnowTrafficData,target,discovery_target,0666,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0666.png
SnowTrafficData,target,discovery_target,0772,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0772.png
SnowTrafficData,target,discovery_target,0106,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0106.png
SnowTrafficData,target,discovery_target,0647,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0647.png
SnowTrafficData,target,discovery_target,0665,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0665.png
SnowTrafficData,target,discovery_target,0894,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0894.png
SnowTrafficData,target,discovery_target,0491,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0491.png
SnowTrafficData,target,discovery_target,0619,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0619.png
SnowTrafficData,target,discovery_target,0881,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0881.png
SnowTrafficData,target,discovery_target,0104,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0104.png
SnowTrafficData,target,discovery_target,0339,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0339.png
SnowTrafficData,target,discovery_target,0819,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0819.png
SnowTrafficData,target,discovery_target,1007,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1007.png
SnowTrafficData,target,discovery_target,0924,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0924.png
SnowTrafficData,target,discovery_target,0080,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0080.png
SnowTrafficData,target,discovery_target,0276,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0276.png
SnowTrafficData,target,discovery_target,0018,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0018.png
SnowTrafficData,target,discovery_target,0505,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0505.png
SnowTrafficData,target,discovery_target,0789,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0789.png
SnowTrafficData,target,discovery_target,0753,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0753.png
SnowTrafficData,target,discovery_target,1053,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1053.png
SnowTrafficData,target,discovery_target,0573,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0573.png
SnowTrafficData,target,discovery_target,1077,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1077.png
SnowTrafficData,target,discovery_target,0627,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0627.png
SnowTrafficData,target,discovery_target,1233,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1233.png
SnowTrafficData,target,discovery_target,0284,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0284.png
SnowTrafficData,target,discovery_target,0294,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0294.png
SnowTrafficData,target,discovery_target,1166,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1166.png
SnowTrafficData,target,discovery_target,1071,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1071.png
SnowTrafficData,target,discovery_target,0589,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0589.png
SnowTrafficData,target,discovery_target,0478,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0478.png
SnowTrafficData,target,discovery_target,0660,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0660.png
SnowTrafficData,target,discovery_target,0807,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0807.png
SnowTrafficData,target,discovery_target,0559,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0559.png
SnowTrafficData,target,discovery_target,0641,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0641.png
SnowTrafficData,target,discovery_target,0297,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0297.png
SnowTrafficData,target,discovery_target,0884,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0884.png
SnowTrafficData,target,discovery_target,0433,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0433.png
SnowTrafficData,target,discovery_target,0739,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0739.png
SnowTrafficData,target,discovery_target,0705,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0705.png
SnowTrafficData,target,discovery_target,0412,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0412.png
SnowTrafficData,target,discovery_target,0368,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0368.png
SnowTrafficData,target,discovery_target,0091,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0091.png
SnowTrafficData,target,discovery_target,1252,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1252.png
SnowTrafficData,target,discovery_target,0170,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0170.png
SnowTrafficData,target,discovery_target,0620,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0620.png
SnowTrafficData,target,discovery_target,0981,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0981.png
SnowTrafficData,target,discovery_target,0930,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0930.png
SnowTrafficData,target,discovery_target,0347,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0347.png
SnowTrafficData,target,discovery_target,1181,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1181.png
SnowTrafficData,target,discovery_target,0623,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0623.png
SnowTrafficData,target,discovery_target,0728,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0728.png
SnowTrafficData,target,discovery_target,1063,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1063.png
SnowTrafficData,target,discovery_target,0151,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0151.png
SnowTrafficData,target,discovery_target,1126,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1126.png
SnowTrafficData,target,discovery_target,1224,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1224.png
SnowTrafficData,target,discovery_target,0314,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0314.png
SnowTrafficData,target,discovery_target,1188,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1188.png
SnowTrafficData,target,discovery_target,0472,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0472.png
SnowTrafficData,target,discovery_target,0113,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0113.png
SnowTrafficData,target,discovery_target,0568,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0568.png
SnowTrafficData,target,discovery_target,0022,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0022.png
SnowTrafficData,target,discovery_target,0694,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0694.png
SnowTrafficData,target,discovery_target,0295,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0295.png
SnowTrafficData,target,discovery_target,0687,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0687.png
SnowTrafficData,target,discovery_target,0128,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0128.png
SnowTrafficData,target,discovery_target,0253,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/0253.png
SnowTrafficData,target,discovery_target,1142,png,/home/yc/UNSB_C21/dataset_all/SnowTrafficData/target/1142.png
